rowname,Estimate,Std..Error,z.value,Pr...z..,species
(Intercept),-2.4390022456554203,0.09452447159976628,-25.80286569580201,8.234200876824898e-147,Cliff Swallow
log10(previous_checklists + 1),-0.0911749018106083,0.03501270427269963,-2.6040519778330826,0.009212878366952358,Cliff Swallow
log10(MSID_total + 1),-0.43410394384886414,0.07441098222482229,-5.833869287429647,5.415655327834558e-9,Cliff Swallow
occur,1.9788034174871088,0.847022148025592,2.336188518918541,0.01948141841488406,Cliff Swallow
log10(previous_checklists + 1):log10(MSID_total + 1),0.02216002978934777,0.026532569945857235,0.8352010315837426,0.403604528974426,Cliff Swallow
log10(previous_checklists + 1):occur,0.5054356041661469,0.33817496609204656,1.4945979296071674,0.13501940681707855,Cliff Swallow
log10(MSID_total + 1):occur,-0.595381267540826,0.7137289098461304,-0.8341840428870698,0.4041772817114315,Cliff Swallow
log10(previous_checklists + 1):log10(MSID_total + 1):occur,0.3348465862548426,0.26674940137517406,1.2552852397366476,0.20937523144286374,Cliff Swallow
(Intercept),-2.649810973094606,0.08415890805220026,-31.48580506119493,1.3588933452307996e-217,Cooper's Hawk
log10(previous_checklists + 1),-0.1284138900195819,0.03139341988801183,-4.0904715216649326,4.3049707171675026e-5,Cooper's Hawk
MSID_prop,-0.29740376218795617,0.1543560483316942,-1.9267386370818989,0.054012210173202235,Cooper's Hawk
occur,1.7672038778565409,0.5966474154545907,2.9618897728905664,0.0030575722245430063,Cooper's Hawk
log10(previous_checklists + 1):MSID_prop,0.020818717728004633,0.06221976311990514,0.3345997587275349,0.7379270269380329,Cooper's Hawk
log10(previous_checklists + 1):occur,0.08938450740834117,0.2316072847160255,0.3859313299144965,0.6995475268118154,Cooper's Hawk
MSID_prop:occur,-0.7788208323508768,1.0129602183491606,-0.7688562869923313,0.44197862992010933,Cooper's Hawk
log10(previous_checklists + 1):MSID_prop:occur,0.33002284663277115,0.4263999712031141,0.7739748333040246,0.4389456739933978,Cooper's Hawk
(Intercept),-2.4460747098382503,0.08105140621247714,-30.179300078099065,4.4277848824832847e-200,Cooper's Hawk
log10(previous_checklists + 1),-0.10957975417461432,0.03134461391919459,-3.4959675833655957,4.723460792490344e-4,Cooper's Hawk
log10(MSID_total + 1),-0.3398914740198639,0.06588743437386071,-5.158669133954135,2.4871137538310815e-7,Cooper's Hawk
occur,1.9841133590377378,0.5775559897226091,3.435361063419454,5.917648139944496e-4,Cooper's Hawk
log10(previous_checklists + 1):log10(MSID_total + 1),0.016411863286476782,0.024081887705572923,0.681502359247312,0.4955536744462895,Cooper's Hawk
log10(previous_checklists + 1):occur,-0.14806016461387994,0.23764487439719434,-0.6230311719932805,0.533264037627343,Cooper's Hawk
log10(MSID_total + 1):occur,-0.5864500016809198,0.464143918713212,-1.2635089635705838,0.20640632733734376,Cooper's Hawk
log10(previous_checklists + 1):log10(MSID_total + 1):occur,0.3447834070868666,0.17754538544766246,1.9419451889303156,0.05214373604739705,Cooper's Hawk
(Intercept),-3.176807344366273,0.13743926783328764,-23.11426271725855,3.3279824232361236e-118,Dickcissel
log10(previous_checklists + 1),-0.13968610444101995,0.04735462414432477,-2.9497880505881002,0.0031799199358046285,Dickcissel
MSID_prop,-0.11235403260857993,0.23491799417466927,-0.4782691636854391,0.6324586410309827,Dickcissel
occur,11.01428742772741,2.0424612106666262,5.3926543966690685,6.942440150622489e-8,Dickcissel
log10(previous_checklists + 1):MSID_prop,0.07352374134048988,0.08878542759771635,0.8281059553333838,0.4076104971443136,Dickcissel
log10(previous_checklists + 1):occur,-1.12071645579507,0.6877482869192276,-1.6295445253892609,0.10319779712506874,Dickcissel
MSID_prop:occur,-9.468734651738654,3.3770209561331512,-2.8038720442471883,0.005049293945410221,Dickcissel
log10(previous_checklists + 1):MSID_prop:occur,2.0524574998260032,1.2730770115550831,1.6122021536771722,0.10691795678301276,Dickcissel
(Intercept),-2.843163546970762,0.12448676564789746,-22.83908279063544,1.8762249795684125e-115,Dickcissel
log10(previous_checklists + 1),-0.12433701281586038,0.04572883235183474,-2.719006946410074,0.006547823299652952,Dickcissel
log10(MSID_total + 1),-0.3054406375578496,0.08618992431050101,-3.5438090937113866,3.9439070974045797e-4,Dickcissel
occur,10.966753847684288,1.8553725708522555,5.9108095160891425,3.4043052482571234e-9,Dickcissel
log10(previous_checklists + 1):log10(MSID_total + 1),0.010948819442531005,0.030944106999571327,0.353825671643479,0.723469533253287,Dickcissel
log10(previous_checklists + 1):occur,-1.2806654086578173,0.6514117622658742,-1.9659844707180967,0.04930040447762021,Dickcissel
log10(MSID_total + 1):occur,-4.863943475497327,1.4026190801203122,-3.467757956836088,5.248197649591286e-4,Dickcissel
log10(previous_checklists + 1):log10(MSID_total + 1):occur,1.2775342525121396,0.49171583044043804,2.5981149546636133,0.009373710738616451,Dickcissel
(Intercept),-3.157051773862835,0.180735318822838,-17.467818655619098,2.5194471780535733e-68,Fox Sparrow
log10(previous_checklists + 1),-0.19342190291608638,0.06721062866938612,-2.8778469528613178,0.004003993419799646,Fox Sparrow
MSID_prop,0.23973666142631214,0.3230579575300537,0.7420856098367729,0.4580354679527225,Fox Sparrow
occur,7.5614088999439675,2.677937092222656,2.823594669906188,0.0047488398998081684,Fox Sparrow
log10(previous_checklists + 1):MSID_prop,-0.08271782179061311,0.13026757443117215,-0.6349839716584091,0.5254388687374896,Fox Sparrow
log10(previous_checklists + 1):occur,0.40706682712890774,1.0354929111489672,0.3931140645639308,0.6942352366263198,Fox Sparrow
MSID_prop:occur,-9.456912388592132,4.7106085359925896,-2.0075776444453437,0.0446881921366188,Fox Sparrow
log10(previous_checklists + 1):MSID_prop:occur,2.5256971038045832,1.9735746475125948,1.2797575744033087,0.20063040897411705,Fox Sparrow
(Intercept),-2.4660561985058043,0.1656468220849246,-14.887434406930517,3.977414738807724e-50,Fox Sparrow
log10(previous_checklists + 1),-0.26947619317510446,0.06770339125580756,-3.980246604736937,6.884381379234625e-5,Fox Sparrow
log10(MSID_total + 1),-0.46394487717764454,0.12655837576967946,-3.6658567586389275,2.4651188622657085e-4,Fox Sparrow
occur,2.7661154795323353,2.457154970744861,1.1257391220602648,0.26027595907721357,Fox Sparrow
log10(previous_checklists + 1):log10(MSID_total + 1),0.03939281655208119,0.04783795520427668,0.8234636364340151,0.4102443878304382,Fox Sparrow
log10(previous_checklists + 1):occur,1.0578183186605956,1.0380365681136128,1.0190568917845848,0.30817595806839737,Fox Sparrow
log10(MSID_total + 1):occur,-0.6403012331439185,1.9363004432257673,-0.3306827901548237,0.7408841031129874,Fox Sparrow
log10(previous_checklists + 1):log10(MSID_total + 1):occur,0.6183070536686309,0.750107049193313,0.8242917518687185,0.40977380406915964,Fox Sparrow
(Intercept),-2.3837138178284243,0.074107728392638,-32.16552267260194,5.358804925101882e-227,Great Egret
log10(previous_checklists + 1),-0.08744388028431758,0.027893894889333828,-3.134875234571659,0.0017192721659350693,Great Egret
MSID_prop,-0.18202694653713344,0.12671448492360485,-1.4365125395638552,0.15085655078305846,Great Egret
occur,5.966580705200353,0.6775915670950503,8.805571076954358,1.3018800254142146e-18,Great Egret
log10(previous_checklists + 1):MSID_prop,0.030686473181953975,0.051583695207151135,0.5948870676814145,0.5519189623611671,Great Egret
log10(previous_checklists + 1):occur,-0.06401452968012207,0.2691043521663856,-0.23787994941286666,0.8119742072335872,Great Egret
MSID_prop:occur,-1.8334023338734944,1.1247973424297462,-1.629984588968752,0.10310475413732893,Great Egret
log10(previous_checklists + 1):MSID_prop:occur,0.5532290321612298,0.47616632724987284,1.161839887663702,0.2453005083717333,Great Egret
(Intercept),-2.1677368151586345,0.07338127072031717,-29.54073694663413,8.637074615464692e-192,Great Egret
log10(previous_checklists + 1),-0.07531885166272079,0.028594244303028208,-2.6340563808760744,0.0084371476533394,Great Egret
log10(MSID_total + 1),-0.2995597498953219,0.05772053614967848,-5.189829649511849,2.104865561897199e-7,Great Egret
occur,5.1361527452761475,0.6900369124181949,7.443301442058794,9.819965793151747e-14,Great Egret
log10(previous_checklists + 1):log10(MSID_total + 1),0.018060236860001203,0.021442850057784138,0.8422498320574234,0.39964812583168313,Great Egret
log10(previous_checklists + 1):occur,0.09957216314972958,0.2806010775279068,0.35485310329867414,0.7226996431076467,Great Egret
log10(MSID_total + 1):occur,-0.284409980955398,0.5512044361399145,-0.5159791219154938,0.605868991192164,Great Egret
log10(previous_checklists + 1):log10(MSID_total + 1):occur,0.1454122138458698,0.20986784171228276,0.692875157334595,0.4883879011691756,Great Egret
(Intercept),-2.7832466643768803,0.10719875374666782,-25.963423706904756,1.2826783494010692e-148,Greater Yellowlegs
log10(previous_checklists + 1),-0.2349365369599123,0.038774869150716464,-6.058989807205352,1.369790717128859e-9,Greater Yellowlegs
MSID_prop,-0.7123903655787461,0.1945274528186729,-3.6621585038837408,2.500990292362957e-4,Greater Yellowlegs
occur,8.859005551626495,6.572787309946463,1.3478308568147863,0.1777127908804094,Greater Yellowlegs
log10(previous_checklists + 1):MSID_prop,0.20359148061094837,0.0750593847283308,2.712405402040336,0.006679684401144785,Greater Yellowlegs
log10(previous_checklists + 1):occur,10.597653304448444,2.457308725982367,4.312707309583896,1.612675487834984e-5,Greater Yellowlegs
MSID_prop:occur,14.598721194741392,13.651333180318819,1.069398937225298,0.28488994601306417,Greater Yellowlegs
log10(previous_checklists + 1):MSID_prop:occur,-9.650207430449774,5.333755999103644,-1.8092705088255863,0.070408988291568,Greater Yellowlegs
(Intercept),-2.522233129082022,0.1094020885343403,-23.054707299215007,1.3193742897389863e-117,Greater Yellowlegs
log10(previous_checklists + 1),-0.2136395696900174,0.041606197296928694,-5.134801629799221,2.8244177314581424e-7,Greater Yellowlegs
log10(MSID_total + 1),-0.4779671854445882,0.07768813938802248,-6.15238296617358,7.632729367082702e-10,Greater Yellowlegs
occur,3.2738342154333298,6.777845444991371,0.48301989799023776,0.6290816079467675,Greater Yellowlegs
log10(previous_checklists + 1):log10(MSID_total + 1),0.06596827550525458,0.028178106422982224,2.34111811897518,0.01922608335604365,Greater Yellowlegs
log10(previous_checklists + 1):occur,9.037907006650656,2.6203990900440646,3.4490574512062873,5.625470006646284e-4,Greater Yellowlegs
log10(MSID_total + 1):occur,5.836483004761987,5.856655488138411,0.996555630868628,0.3189802515086267,Greater Yellowlegs
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-1.0502612792241637,2.1002874195945593,-0.500055977779892,0.6170356623328512,Greater Yellowlegs
(Intercept),-2.4746178657788938,0.09003529566097059,-27.48497517126071,2.655001172638756e-166,Hooded Merganser
log10(previous_checklists + 1),-0.11607554833343624,0.0335520896492458,-3.459562416138377,5.410538646237429e-4,Hooded Merganser
MSID_prop,-0.3249718637948973,0.1616698709276047,-2.010095399534393,0.044421092887506244,Hooded Merganser
occur,3.985106009100045,0.9438897212541979,4.222003820324282,2.421400048377157e-5,Hooded Merganser
log10(previous_checklists + 1):MSID_prop,-0.0035010634485670134,0.06488334626364438,-0.05395935398185126,0.9569675478593924,Hooded Merganser
log10(previous_checklists + 1):occur,0.4982457935070539,0.359379298862684,1.3864064933173286,0.16562281481615634,Hooded Merganser
MSID_prop:occur,-0.9348865665867268,1.6252524135826598,-0.5752254596108488,0.5651388263085677,Hooded Merganser
log10(previous_checklists + 1):MSID_prop:occur,0.5023596491869811,0.6541781427445621,0.7679248454853042,0.44253183567081816,Hooded Merganser
(Intercept),-2.1948817331421284,0.09016363592187526,-24.343314360613668,6.823968028732632e-131,Hooded Merganser
log10(previous_checklists + 1),-0.13511196260096073,0.03539256245903052,-3.8175241693042916,1.3479758550762646e-4,Hooded Merganser
log10(MSID_total + 1),-0.422323035041888,0.07125982277667486,-5.926523791189178,3.094145754025157e-9,Hooded Merganser
occur,3.0092309311361083,0.9483681153369902,3.173062107920844,0.001508402527975909,Hooded Merganser
log10(previous_checklists + 1):log10(MSID_total + 1),0.04817148983423276,0.026176190845089316,1.8402788289293737,0.06572731193212117,Hooded Merganser
log10(previous_checklists + 1):occur,0.5465069802016895,0.3790142225008593,1.441916814085916,0.149325842242375,Hooded Merganser
log10(MSID_total + 1):occur,0.3345345765081591,0.7447969082630579,0.4491621444674465,0.6533146934304916,Hooded Merganser
log10(previous_checklists + 1):log10(MSID_total + 1):occur,0.10648305749239162,0.273102378627969,0.38990161135669604,0.6966093023342419,Hooded Merganser
(Intercept),-2.6582643242973765,0.13551290324013815,-19.616318894642454,1.1218893297524304e-85,Least Flycatcher
log10(previous_checklists + 1),-0.0895455059330181,0.0489710313721679,-1.828540331374565,0.067468498474215155,Least Flycatcher
MSID_prop,-0.3134506628677929,0.22628746951063117,-1.3851878919573437,0.16599502206831096,Least Flycatcher
occur,3.373815828445353,1.012200607188372,3.333149382133774,8.586882485278943e-4,Least Flycatcher
log10(previous_checklists + 1):MSID_prop,-0.03546177048098372,0.08826471191534994,-0.4017661159421587,0.6878561612936447,Least Flycatcher
log10(previous_checklists + 1):occur,0.022641560967413536,0.3689674316982836,0.06136465991916669,0.9510687965954981,Least Flycatcher
MSID_prop:occur,-0.25585047382783194,1.7007873316024311,-0.15043060885618031,0.8804248936547289,Least Flycatcher
log10(previous_checklists + 1):MSID_prop:occur,0.8595633136703014,0.6596155132821419,1.3031278015176615,0.1925311335585678,Least Flycatcher
(Intercept),-2.3598458025143905,0.13268661804145263,-17.785107777614403,9.218594676469226e-71,Least Flycatcher
log10(previous_checklists + 1),-0.037606899645642344,0.05023678069801113,-0.748592945708625,0.4541025852079526,Least Flycatcher
log10(MSID_total + 1),-0.443616548230079,0.1032786591091954,-4.2953360554482805,1.7442890275956058e-5,Least Flycatcher
occur,2.5835547889019335,0.9974325082686085,2.5902051191279023,0.009591875966982067,Least Flycatcher
log10(previous_checklists + 1):log10(MSID_total + 1),-0.016738160934561222,0.037588336043913276,-0.4453019924852899,0.6561015281578026,Least Flycatcher
log10(previous_checklists + 1):occur,-0.19934300849207107,0.3807494026646747,-0.5235543564795349,0.6005885350361271,Least Flycatcher
log10(MSID_total + 1):occur,0.5461777000924433,0.8073885224794625,0.6764744418401568,0.4987394677074833,Least Flycatcher
log10(previous_checklists + 1):log10(MSID_total + 1):occur,0.4002965897451607,0.29501819259331696,1.3568539154362258,0.17482763230417875,Least Flycatcher
(Intercept),-2.772703237168751,0.11181501848850058,-24.797234527613163,9.602364172643534e-136,Least Sandpiper
log10(previous_checklists + 1),-0.13703426526491083,0.03876771047803088,-3.5347525963021784,4.0815711625315356e-4,Least Sandpiper
MSID_prop,-0.6669569019297906,0.21627548221757817,-3.0838303773093267,0.0020435407189973434,Least Sandpiper
occur,12.554717473300819,11.214907142612782,1.1194669125344088,0.26294099888762146,Least Sandpiper
log10(previous_checklists + 1):MSID_prop,0.06882420369410469,0.08091162285095464,0.8506096067419646,0.39498625113882596,Least Sandpiper
log10(previous_checklists + 1):occur,10.747758102013442,3.947675181294009,2.722553809123281,0.006477948307412462,Least Sandpiper
MSID_prop:occur,14.185177871816737,23.57046848161323,0.6018199376428289,0.5472940021500641,Least Sandpiper
log10(previous_checklists + 1):MSID_prop:occur,-5.568190798320041,8.98862593047766,-0.619470744626275,0.5356062888573536,Least Sandpiper
(Intercept),-2.6123764087867327,0.1110924278286721,-23.515341773028553,2.841941040441101e-122,Least Sandpiper
log10(previous_checklists + 1),-0.09228280343794291,0.04038606776617646,-2.285015812191308,0.022311900610840735,Least Sandpiper
log10(MSID_total + 1),-0.4185325232290971,0.08217971007315218,-5.09289364560353,3.526395354538099e-7,Least Sandpiper
occur,12.366519458781237,10.603834492086245,1.166230901473472,0.24352110189400378,Least Sandpiper
log10(previous_checklists + 1):log10(MSID_total + 1),0.02110362497695356,0.029041877301187614,0.7266618737518931,0.4674331146970846,Least Sandpiper
log10(previous_checklists + 1):occur,5.584406135983888,3.8840637149415618,1.437774080404834,0.15049816593134713,Least Sandpiper
log10(MSID_total + 1):occur,2.313523665268761,9.368026347538311,0.2469595600440106,0.8049395212365829,Least Sandpiper
log10(previous_checklists + 1):log10(MSID_total + 1):occur,2.6067656469387646,3.37167118172088,0.7731375648583524,0.4394409715873121,Least Sandpiper
(Intercept),-2.603397543136621,0.09893755496474041,-26.31354235572555,1.3422728519037045e-152,Lesser Yellowlegs
log10(previous_checklists + 1),-0.16974507562691082,0.035952683770212206,-4.721346442780701,2.342884789804963e-6,Lesser Yellowlegs
MSID_prop,-0.6318622520256064,0.18426990879952335,-3.4290039873685596,6.058006274238246e-4,Lesser Yellowlegs
occur,7.125822399383514,5.139107190164296,1.3865876183749541,0.16556754597357376,Lesser Yellowlegs
log10(previous_checklists + 1):MSID_prop,0.15047180946432553,0.07115435935838232,2.114723691157782,0.03445350395123797,Lesser Yellowlegs
log10(previous_checklists + 1):occur,8.801168631341291,1.9482369582647647,4.5175041947567935,6.257278884270967e-6,Lesser Yellowlegs
MSID_prop:occur,15.90364419686811,10.684247340218597,1.4885132934916427,0.1366155790201806,Lesser Yellowlegs
log10(previous_checklists + 1):MSID_prop:occur,-11.180295605580199,4.235869183052342,-2.6394336374485823,0.008304468041384926,Lesser Yellowlegs
(Intercept),-2.366256842001446,0.10226316752067874,-23.13889643133695,1.8806387316179318e-118,Lesser Yellowlegs
log10(previous_checklists + 1),-0.13963746422217446,0.03868234719631822,-3.6098498240940544,3.0637433158536734e-4,Lesser Yellowlegs
log10(MSID_total + 1),-0.4467730955276669,0.07615707273350246,-5.866468858264372,4.4517383173746525e-9,Lesser Yellowlegs
occur,7.469688047742391,5.308012629920146,1.4072476025466363,0.15935398063886808,Lesser Yellowlegs
log10(previous_checklists + 1):log10(MSID_total + 1),0.05027981557140228,0.027490830104279145,1.8289668002268096,0.0674045819325366,Lesser Yellowlegs
log10(previous_checklists + 1):occur,4.188329859410987,2.064143743268614,2.0290882711388507,0.04244930032318499,Lesser Yellowlegs
log10(MSID_total + 1):occur,1.779488744205808,4.852209073317536,0.36673785430872663,0.7138145673319394,Lesser Yellowlegs
log10(previous_checklists + 1):log10(MSID_total + 1):occur,0.8234819095797071,1.7758523123362706,0.4637108074017446,0.6428549531140428,Lesser Yellowlegs
(Intercept),-2.823020070418409,0.2530167085693437,-11.15744523901555,6.585693242531306e-29,Magnolia Warbler
log10(previous_checklists + 1),-0.164088291899472,0.09294495069824339,-1.765435245989895,0.07749064414292409,Magnolia Warbler
MSID_prop,-0.5948493598410836,0.45560943034642415,-1.305612483457131,0.1916843729403029,Magnolia Warbler
occur,7.12564498967078,5.11075082938332,1.3942462130423574,0.16324326709414244,Magnolia Warbler
log10(previous_checklists + 1):MSID_prop,0.11174591229885505,0.18126599353522577,0.6164747734502074,0.5375812163706144,Magnolia Warbler
log10(previous_checklists + 1):occur,0.6690379850249705,1.9271291812088185,0.3471682083114465,0.7284649533196694,Magnolia Warbler
MSID_prop:occur,3.5091570352073607,8.958041283593152,0.391732625929561,0.6952557807952287,Magnolia Warbler
log10(previous_checklists + 1):MSID_prop:occur,-0.6159521933596654,3.6754871540370955,-0.167583824278399,0.866910697574599,Magnolia Warbler
(Intercept),-2.523063771025523,0.23639500009990386,-10.673084329022359,1.3603441644231555e-26,Magnolia Warbler
log10(previous_checklists + 1),-0.15543097780615253,0.09163582327569378,-1.6961813868199327,0.08985153429816241,Magnolia Warbler
log10(MSID_total + 1),-0.5090275534920287,0.18093240230502758,-2.8133576242130305,0.004902709181553301,Magnolia Warbler
occur,6.054328039349142,4.78257018740323,1.2659151464824467,0.20554346305353635,Magnolia Warbler
log10(previous_checklists + 1):log10(MSID_total + 1),0.04190729790760612,0.06653947852199256,0.6298110360716903,0.5288182242548105,Magnolia Warbler
log10(previous_checklists + 1):occur,1.1391012793202295,1.9114561535609302,0.5959337739440954,0.5512194695944614,Magnolia Warbler
log10(MSID_total + 1):occur,1.3375939234700105,3.678738729553742,0.3636012290637097,0.7161558088553108,Magnolia Warbler
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-0.18452007412462812,1.3851315071185524,-0.13321484146186213,0.8940234736708415,Magnolia Warbler
(Intercept),-2.3798634307524718,0.1931838582470864,-12.319162958783927,7.143185217124532e-35,Northern Parula
log10(previous_checklists + 1),-0.40457045473851705,0.07110679996302507,-5.689616955746711,1.2732465859952556e-8,Northern Parula
MSID_prop,-1.2191174679184116,0.3261439235304245,-3.7379738819652903,1.855092123403822e-4,Northern Parula
occur,2.26802955914463,6.285687610036243,0.3608244156969094,0.7182307095678844,Northern Parula
log10(previous_checklists + 1):MSID_prop,0.37922575812738574,0.12652179466337435,2.9973156730534773,0.0027236851549562553,Northern Parula
log10(previous_checklists + 1):occur,7.469198424606396,2.3547656460150574,3.1719498019883354,0.0015141917774210798,Northern Parula
MSID_prop:occur,22.837352239754257,9.894547270223876,2.3080744996266547,0.020994993222700986,Northern Parula
log10(previous_checklists + 1):MSID_prop:occur,-9.455375458623648,3.9054625220022983,-2.421064190311563,0.015475144382894195,Northern Parula
(Intercept),-2.07948411118339,0.17550563333451097,-11.848531991106668,2.1899351825375873e-32,Northern Parula
log10(previous_checklists + 1),-0.3857899960538892,0.06730313583176721,-5.732125127397044,9.918006007028153e-9,Northern Parula
log10(MSID_total + 1),-0.760641274559049,0.13321653372379152,-5.709811337203438,1.1310147894799281e-8,Northern Parula
occur,-1.618453361087874,5.6881665213427,-0.28452988410505176,0.7760043357726029,Northern Parula
log10(previous_checklists + 1):log10(MSID_total + 1),0.1465356153506653,0.04750616422893896,3.084560029820327,0.002038534668812887,Northern Parula
log10(previous_checklists + 1):occur,8.587696571466344,2.2148970617496464,3.877244103020543,1.0564635000535833e-4,Northern Parula
log10(MSID_total + 1):occur,10.61326531658804,4.407063079736697,2.408239937700673,0.01602964218648376,Northern Parula
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-4.142150884890286,1.5933962002464892,-2.5995737182312344,0.009333962811194623,Northern Parula
(Intercept),-2.4605762317015225,0.21940301967744572,-11.214869491399556,3.446944939515021e-29,Northern Waterthrush
log10(previous_checklists + 1),-0.26890641825972694,0.07544351608338756,-3.5643410092724896,3.647714737141027e-4,Northern Waterthrush
MSID_prop,-0.8354331938214207,0.40966824453891026,-2.039292049013263,0.041420888710719285,Northern Waterthrush
occur,-1.6900352460134629,4.056254580310492,-0.41664920496289376,0.67693501308527,Northern Waterthrush
log10(previous_checklists + 1):MSID_prop,0.039574920746489224,0.15594634652296369,0.25377267008087084,0.7996711885123761,Northern Waterthrush
log10(previous_checklists + 1):occur,2.722954183223254,1.4001392350353892,1.9447738589758397,0.051802201654572874,Northern Waterthrush
MSID_prop:occur,9.335365594189081,7.324128762879022,1.2746042425555975,0.20244935508880002,Northern Waterthrush
log10(previous_checklists + 1):MSID_prop:occur,0.37382783657206187,2.8417708804975086,0.13154749354973186,0.895342218548935,Northern Waterthrush
(Intercept),-1.8298015770536646,0.20108870609015078,-9.09947461809884,9.076984657542895e-20,Northern Waterthrush
log10(previous_checklists + 1),-0.3429220130953539,0.07164230835692219,-4.786585203074634,1.6964293855028807e-6,Northern Waterthrush
log10(MSID_total + 1),-0.9828076820201201,0.16098443969630116,-6.1049855742219385,1.0280996709848648e-9,Northern Waterthrush
occur,-7.373691796311337,3.689609246555543,-1.9985020915683933,0.0456622534080703,Northern Waterthrush
log10(previous_checklists + 1):log10(MSID_total + 1),0.1472634413494316,0.055846187698941854,2.6369470758381213,0.008365588225652289,Northern Waterthrush
log10(previous_checklists + 1):occur,3.7426361564912285,1.319287095953197,2.836862550972758,0.004555922038823486,Northern Waterthrush
log10(MSID_total + 1):occur,9.829870698022992,2.9501128413212307,3.3320321041077903,8.621430994738073e-4,Northern Waterthrush
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-1.6419610510845255,1.041963428791649,-1.5758336672033544,0.11506414124013056,Northern Waterthrush
(Intercept),-3.053728277504773,0.2206941781385156,-13.836922674000686,1.5260092909341215e-43,Palm Warbler
log10(previous_checklists + 1),-0.1457451793231402,0.08334088477356007,-1.7487836818523665,0.080328418543777,Palm Warbler
MSID_prop,0.08515777008661149,0.3830404237229729,0.22232058240464017,0.8240643305598514,Palm Warbler
occur,11.62805370675709,2.468275865142668,4.711002473819911,2.465012437023711e-6,Palm Warbler
log10(previous_checklists + 1):MSID_prop,-0.057443680107285455,0.15678373397527454,-0.36638800882459255,0.7140755661906727,Palm Warbler
log10(previous_checklists + 1):occur,0.2075617291018523,0.9564234928970096,0.21701864356462766,0.8281938156995917,Palm Warbler
MSID_prop:occur,-6.084318388526401,4.2558329662142755,-1.4296421962111525,0.1528197382914736,Palm Warbler
log10(previous_checklists + 1):MSID_prop:occur,2.0307479656482226,1.7901571956658529,1.1343964488508962,0.2566282879999371,Palm Warbler
(Intercept),-2.675802925307738,0.21599132319624909,-12.388474155864637,3.017297420120348e-35,Palm Warbler
log10(previous_checklists + 1),-0.17292380264280213,0.0865484687267757,-1.9979995624036304,0.045716707564031095,Palm Warbler
log10(MSID_total + 1),-0.281902193452843,0.16846332649879067,-1.6733742548700454,0.09425364279995091,Palm Warbler
occur,9.831694953868015,2.410151460983772,4.079285104287566,4.517440714780348e-5,Palm Warbler
log10(previous_checklists + 1):log10(MSID_total + 1),6.801919814496911e-4,0.06261062126236956,0.010863843350145804,0.9913320776227736,Palm Warbler
log10(previous_checklists + 1):occur,0.8408923313437523,0.9926510837524658,0.8471177285829095,0.3969295043627615,Palm Warbler
log10(MSID_total + 1):occur,-1.7615233774033268,1.9189006295681033,-0.9179857207091551,0.35862634160249846,Palm Warbler
log10(previous_checklists + 1):log10(MSID_total + 1):occur,0.5441281664546163,0.7268989955759123,0.748560900161254,0.4541219060263635,Palm Warbler
(Intercept),-2.6626459426071696,0.09292521968248298,-28.653641623933616,1.4440351662800391e-180,Purple Finch
log10(previous_checklists + 1),-0.24966441671177986,0.03423786570726051,-7.292055493366685,3.0526136750249343e-13,Purple Finch
MSID_prop,-0.45979188234328383,0.17731961597066725,-2.5930119452736915,0.009513946607377852,Purple Finch
occur,5.4018262146458635,4.729626109474797,1.1421254216743386,0.2534018898964356,Purple Finch
log10(previous_checklists + 1):MSID_prop,0.11738761327317944,0.07002386038294704,1.6763944836975444,0.09366094871646427,Purple Finch
log10(previous_checklists + 1):occur,4.701214196374931,1.8297236508503392,2.5693575060857445,0.010188728448746633,Purple Finch
MSID_prop:occur,10.659220619654045,9.841751209813577,1.0830613772298308,0.27878118077016045,Purple Finch
log10(previous_checklists + 1):MSID_prop:occur,-7.061862511621883,3.795438282107042,-1.8606184547681492,0.06279807680696867,Purple Finch
(Intercept),-2.296609452127926,0.08610860416020057,-26.671079789601556,1.0194404316497602e-156,Purple Finch
log10(previous_checklists + 1),-0.2621135758862826,0.034566678253867056,-7.582839576347181,3.380727693507974e-14,Purple Finch
log10(MSID_total + 1),-0.4920456593175304,0.06719634616480731,-7.3225061688730495,2.433821242511511e-13,Purple Finch
occur,4.643883491047399,4.071877839619301,1.14047711497199,0.2540875816500699,Purple Finch
log10(previous_checklists + 1):log10(MSID_total + 1),0.0676964080650187,0.024864778878262245,2.7225823481664473,0.0064773888046077855,Purple Finch
log10(previous_checklists + 1):occur,3.362318533601065,1.7985521199204768,1.869458491839386,0.061559053350957564,Purple Finch
log10(MSID_total + 1):occur,2.2618147811497735,4.1649659176558,0.543057212440002,0.5870904113305644,Purple Finch
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-0.6468328798896706,1.5078121283429948,-0.4289877152006368,0.6679321648493877,Purple Finch
(Intercept),-2.6076080739459044,0.08224265008418552,-31.706274922764468,1.2731415156830247e-220,Purple Martin
log10(previous_checklists + 1),-0.10669107757140255,0.030054273966290353,-3.5499469290480947,3.8530881884639407e-4,Purple Martin
MSID_prop,-0.35998360921739153,0.1391929384361472,-2.5862203446658967,0.009703487661921558,Purple Martin
